City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
249,pemberton,CA,2022-05-01 19:58:20,50.3164,-122.8027,56.89,92,100,3.27,overcast clouds
250,port-gentil,GA,2022-05-01 19:58:20,-0.7193,8.7815,82.36,83,75,6.91,broken clouds
251,ryazanovskiy,RU,2022-05-01 19:58:21,55.55,39.4333,38.66,83,90,5.06,overcast clouds
252,half moon bay,US,2022-05-01 19:58:22,37.4636,-122.4286,75.54,53,0,6.91,clear sky
253,dauphin,CA,2022-05-01 19:58:22,51.1494,-100.0502,39.34,87,100,13.8,overcast clouds
254,nueva guinea,NI,2022-05-01 19:58:23,11.6876,-84.4562,90.72,48,94,10.92,overcast clouds
255,aginskoye,RU,2022-05-01 19:58:23,51.1,114.53,48.47,63,100,5.32,overcast clouds
256,saldanha,ZA,2022-05-01 19:58:24,-33.0117,17.9442,57.25,81,0,10.89,clear sky
257,tsaratanana,MG,2022-05-01 19:58:25,-16.7833,47.65,78.15,70,74,1.68,broken clouds
258,kingsport,US,2022-05-01 19:58:25,36.5484,-82.5618,75.54,70,100,5.99,overcast clouds
259,nizhniy kuranakh,RU,2022-05-01 19:58:26,58.8353,125.4869,35.65,93,100,9.26,light rain
260,narok,KE,2022-05-01 19:58:26,-1.0783,35.8601,57.6,92,99,5.46,overcast clouds
261,theologos,KE,2022-05-01 19:58:26,-1.0783,35.8601,57.6,92,99,5.46,overcast clouds
262,warqla,KE,2022-05-01 19:58:26,-1.0783,35.8601,57.6,92,99,5.46,overcast clouds
263,mbuji-mayi,CD,2022-05-01 19:58:27,-6.15,23.6,68.7,96,97,3.18,overcast clouds
264,murgab,TM,2022-05-01 19:58:28,37.4966,61.9714,71.47,53,100,13.8,overcast clouds
265,hauterive,FR,2022-05-01 19:58:28,46.0901,3.4459,56.16,86,56,3.47,broken clouds
266,frederico westphalen,BR,2022-05-01 19:55:41,-27.3592,-53.3944,73.44,90,90,0.74,overcast clouds
267,nizhneyansk,BR,2022-05-01 19:55:41,-27.3592,-53.3944,73.44,90,90,0.74,overcast clouds
268,tuatapere,NZ,2022-05-01 19:49:20,-46.1333,167.6833,47.61,92,12,6.85,few clouds
269,new amsterdam,GY,2022-05-01 19:58:29,6.25,-57.5167,83.17,64,55,7.83,broken clouds
270,basco,PH,2022-05-01 19:58:30,20.4487,121.9702,79.0,80,100,21.09,light rain
271,bathsheba,BB,2022-05-01 19:58:30,13.2167,-59.5167,86.61,66,40,17.27,scattered clouds
272,hasaki,JP,2022-05-01 19:49:34,35.7333,140.8333,50.4,72,100,19.53,overcast clouds
273,damghan,IR,2022-05-01 19:58:31,36.1683,54.348,59.27,65,68,2.8,broken clouds
274,provideniya,RU,2022-05-01 19:58:32,64.3833,-173.3,27.03,67,30,11.72,scattered clouds
275,jujuy,RU,2022-05-01 19:58:32,64.3833,-173.3,27.03,67,30,11.72,scattered clouds
276,avarua,CK,2022-05-01 19:58:32,-21.2078,-159.775,80.65,83,20,4.61,few clouds
277,suleja,NG,2022-05-01 19:58:33,9.1758,7.1808,75.74,72,100,4.12,overcast clouds
278,moussoro,TD,2022-05-01 19:58:34,13.6408,16.4901,96.55,19,70,7.99,broken clouds
279,roswell,US,2022-05-01 19:58:34,34.0232,-84.3616,81.48,63,100,8.77,overcast clouds
280,iqaluit,CA,2022-05-01 19:58:35,63.7506,-68.5145,26.33,86,75,6.91,broken clouds
281,chihuahua,MX,2022-05-01 19:55:47,28.5,-106.0,85.68,7,33,10.02,scattered clouds
282,lazaro cardenas,MX,2022-05-01 19:58:35,17.9583,-102.2,85.48,44,81,11.7,broken clouds
283,musoma,TZ,2022-05-01 19:58:36,-1.5,33.8,69.82,88,75,0.0,broken clouds
284,alihe,CN,2022-05-01 19:58:37,50.5667,123.7167,32.88,53,96,3.2,overcast clouds
285,ambilobe,MG,2022-05-01 19:58:37,-13.2,49.05,73.63,96,65,2.98,broken clouds
286,ayolas,PY,2022-05-01 19:58:38,-27.4,-56.9,68.18,87,100,7.31,overcast clouds
287,dahra,DZ,2022-05-01 19:58:38,36.2546,0.8519,65.59,42,6,3.58,clear sky
288,road town,VG,2022-05-01 19:58:39,18.4167,-64.6167,80.69,81,100,14.09,overcast clouds
289,raudeberg,NO,2022-05-01 19:58:39,61.9875,5.1352,45.27,80,98,18.54,overcast clouds
290,barentsburg,NO,2022-05-01 19:58:39,61.9875,5.1352,45.27,80,98,18.54,overcast clouds
291,carahue,CL,2022-05-01 19:58:40,-38.7,-73.1667,56.61,67,4,5.7,clear sky
292,tazmalt,DZ,2022-05-01 19:58:41,36.3868,4.3989,60.39,75,4,2.01,clear sky
293,nunoa,PE,2022-05-01 19:58:41,-14.48,-70.6411,58.66,33,64,3.65,broken clouds
294,vila,PT,2022-05-01 19:58:42,42.0304,-8.1588,47.7,80,12,3.22,few clouds
295,ixtlan del rio,MX,2022-05-01 19:58:42,21.0333,-104.3667,96.91,7,98,7.02,overcast clouds
296,lompoc,US,2022-05-01 19:58:43,34.6391,-120.4579,73.69,63,0,27.0,clear sky
297,clyde river,CA,2022-05-01 19:58:43,70.4692,-68.5914,14.23,85,100,16.11,light snow
298,tsihombe,CA,2022-05-01 19:58:43,70.4692,-68.5914,14.23,85,100,16.11,light snow
299,tres arroyos,AR,2022-05-01 19:58:44,-38.3739,-60.2798,53.49,59,99,8.5,overcast clouds
300,flin flon,CA,2022-05-01 19:58:45,54.7682,-101.865,31.84,80,100,11.5,overcast clouds
301,sitka,US,2022-05-01 19:56:27,57.0531,-135.33,46.29,76,100,9.22,overcast clouds
302,luderitz,NA,2022-05-01 19:58:45,-26.6481,15.1594,70.48,32,0,8.21,clear sky
303,utiroa,NA,2022-05-01 19:58:45,-26.6481,15.1594,70.48,32,0,8.21,clear sky
304,bressanone,IT,2022-05-01 19:58:46,46.715,11.656,52.18,95,100,3.22,overcast clouds
305,katakwi,UG,2022-05-01 19:58:46,1.8911,33.9661,66.43,93,86,2.73,light rain
306,carson city,US,2022-05-01 19:58:47,39.1638,-119.7674,60.31,20,0,17.27,clear sky
307,san antonio,US,2022-05-01 19:55:00,29.4241,-98.4936,90.9,53,75,13.8,broken clouds
308,atar,MR,2022-05-01 19:58:47,20.5169,-13.0499,91.33,7,0,6.35,clear sky
309,pevek,RU,2022-05-01 19:58:47,69.7008,170.3133,6.33,80,91,5.46,overcast clouds
310,laguna,US,2022-05-01 19:58:48,38.421,-121.4238,77.29,33,0,16.11,clear sky
311,banda aceh,ID,2022-05-01 19:58:48,5.5577,95.3222,80.4,80,96,13.29,overcast clouds
312,karaul,ID,2022-05-01 19:58:48,5.5577,95.3222,80.4,80,96,13.29,overcast clouds
313,pisco,PE,2022-05-01 19:49:15,-13.7,-76.2167,70.02,68,0,6.91,clear sky
314,constitucion,CL,2022-05-01 19:58:49,-35.3333,-72.4167,58.17,63,99,13.6,overcast clouds
315,chapada dos guimaraes,BR,2022-05-01 19:58:49,-15.4606,-55.7497,87.46,41,28,2.19,scattered clouds
316,tual,ID,2022-05-01 19:58:50,-5.6667,132.75,83.61,74,74,12.53,broken clouds
317,tsienyane,ID,2022-05-01 19:58:50,-5.6667,132.75,83.61,74,74,12.53,broken clouds
318,kharan,PK,2022-05-01 19:58:50,28.5833,65.4167,83.84,16,2,9.37,clear sky
319,solna,SK,2022-05-01 19:58:51,49.2231,18.7394,55.58,64,0,2.3,clear sky
320,zhigansk,RU,2022-05-01 19:49:02,66.7697,123.3711,9.07,94,63,13.76,broken clouds
321,kahului,US,2022-05-01 19:56:53,20.8947,-156.47,73.85,92,63,3.0,broken clouds
322,sur,OM,2022-05-01 19:58:51,22.5667,59.5289,84.11,57,0,8.23,clear sky
323,kamennogorsk,RU,2022-05-01 19:58:52,60.9545,29.1339,41.56,93,99,5.26,overcast clouds
324,inhambane,MZ,2022-05-01 19:58:52,-23.865,35.3833,68.0,93,20,0.0,few clouds
325,quatre cocos,MU,2022-05-01 19:49:00,-20.2078,57.7625,75.31,83,11,5.68,few clouds
326,yeniseysk,RU,2022-05-01 19:58:53,58.4497,92.1703,35.11,89,100,10.83,light snow
327,vryburg,ZA,2022-05-01 19:58:53,-26.9566,24.7284,57.88,27,0,6.4,clear sky
328,payakumbuh,ID,2022-05-01 19:58:53,-0.2202,100.6308,69.3,98,100,3.44,moderate rain
329,lamar,US,2022-05-01 19:58:54,33.6668,-95.5836,78.78,38,100,8.37,overcast clouds
330,kavaratti,IN,2022-05-01 19:49:02,10.5669,72.642,84.49,72,69,9.86,broken clouds
331,vestmannaeyjar,IS,2022-05-01 19:58:54,63.4427,-20.2734,45.09,56,100,15.82,overcast clouds
332,grindavik,IS,2022-05-01 19:58:55,63.8424,-22.4338,42.75,65,0,8.05,clear sky
333,kedrovyy,RU,2022-05-01 19:58:55,56.1667,91.8167,34.21,86,100,11.14,overcast clouds
334,hakkari,TR,2022-05-01 19:58:55,37.5833,44.1667,47.16,83,95,4.16,overcast clouds
335,taoudenni,ML,2022-05-01 19:58:56,22.6783,-3.9836,83.53,18,2,9.8,clear sky
336,egvekinot,RU,2022-05-01 19:58:56,66.3167,-179.1667,10.51,77,19,7.29,few clouds
337,myitkyina,MM,2022-05-01 19:58:57,25.3833,97.4,66.4,94,38,2.51,scattered clouds
338,hirara,JP,2022-05-01 19:58:57,24.8,125.2833,67.95,85,100,24.45,light rain
339,acapulco,MX,2022-05-01 19:58:58,16.8634,-99.8901,87.73,46,70,8.46,broken clouds
340,faya,SA,2022-05-01 19:58:58,18.3851,42.4509,66.31,54,4,3.8,clear sky
341,ruatoria,SA,2022-05-01 19:58:58,18.3851,42.4509,66.31,54,4,3.8,clear sky
342,cherskiy,RU,2022-05-01 19:58:58,68.75,161.3,20.43,87,18,8.41,few clouds
343,pemangkat,ID,2022-05-01 19:58:59,1.1667,108.9667,79.23,87,98,5.35,overcast clouds
344,salvador,SV,2022-05-01 19:58:59,13.8333,-88.9167,85.05,39,100,2.62,overcast clouds
345,bubaque,GW,2022-05-01 19:59:00,11.2833,-15.8333,77.94,76,22,18.19,few clouds
346,komsomolskiy,UZ,2022-05-01 19:59:00,40.4272,71.7189,70.52,52,48,9.22,scattered clouds
347,wanning,CN,2022-05-01 19:59:01,18.8003,110.3967,70.56,95,100,15.21,overcast clouds
348,omsukchan,RU,2022-05-01 19:59:01,62.5333,155.8,20.84,100,97,7.72,overcast clouds
349,hualmay,PE,2022-05-01 19:59:01,-11.0964,-77.6139,70.09,76,38,7.96,scattered clouds
350,sijunjung,ID,2022-05-01 19:59:02,-0.6876,100.9537,72.1,97,100,2.42,overcast clouds
351,kristiansund,NO,2022-05-01 19:59:02,63.1115,7.732,46.45,70,75,16.11,broken clouds
352,grants,US,2022-05-01 19:59:03,35.1473,-107.8514,75.43,5,0,16.11,clear sky
353,natal,BR,2022-05-01 19:54:17,-5.795,-35.2094,86.22,70,40,16.11,scattered clouds
354,lokosovo,RU,2022-05-01 19:59:03,61.1333,74.8167,26.92,84,91,5.32,overcast clouds
355,san cristobal,VE,2022-05-01 19:59:04,7.7669,-72.225,86.18,61,25,6.26,scattered clouds
356,kangaatsiaq,GL,2022-05-01 19:59:04,68.3065,-53.4641,21.07,74,1,9.75,clear sky
357,pundaguitan,PH,2022-05-01 19:59:04,6.3711,126.1689,80.78,82,100,7.72,overcast clouds
358,mosquera,CO,2022-05-01 19:59:05,4.7059,-74.2302,68.09,49,75,12.66,broken clouds
359,tawkar,CO,2022-05-01 19:59:05,4.7059,-74.2302,68.09,49,75,12.66,broken clouds
360,yar-sale,RU,2022-05-01 19:59:05,66.8333,70.8333,10.42,90,15,7.27,few clouds
361,peniche,PT,2022-05-01 19:59:06,39.3558,-9.3811,61.29,79,95,17.47,overcast clouds
362,port lincoln,AU,2022-05-01 19:54:24,-34.7333,135.8667,58.26,88,0,8.61,clear sky
363,claresholm,CA,2022-05-01 19:59:06,50.0333,-113.5852,58.68,40,98,10.36,overcast clouds
364,buin,CL,2022-05-01 19:59:07,-33.7333,-70.75,71.92,36,0,5.35,clear sky
365,nizhniy ufaley,RU,2022-05-01 19:59:07,55.9153,59.9842,31.89,80,11,8.88,few clouds
366,pangnirtung,CA,2022-05-01 19:59:07,66.1451,-65.7125,26.6,93,100,9.22,light snow
367,nuuk,GL,2022-05-01 19:59:08,64.1835,-51.7216,31.87,74,99,11.01,overcast clouds
368,dunedin,NZ,2022-05-01 19:59:08,-45.8742,170.5036,56.8,92,11,1.99,few clouds
369,cockburn town,TC,2022-05-01 19:59:09,21.4612,-71.1419,78.76,73,75,17.27,broken clouds
370,porto novo,BJ,2022-05-01 19:59:09,6.4965,2.6036,82.54,76,100,7.4,overcast clouds
371,lavrentiya,RU,2022-05-01 19:59:09,65.5833,-171.0,17.2,85,21,11.54,few clouds
372,awjilah,LY,2022-05-01 19:55:37,29.1081,21.2869,94.33,14,100,14.45,overcast clouds
373,punta alta,AR,2022-05-01 19:59:10,-38.8759,-62.0736,55.56,61,99,7.31,overcast clouds
374,san bartolome de tirajana,ES,2022-05-01 19:59:10,27.9248,-15.5733,60.31,65,20,25.32,few clouds
375,miles city,US,2022-05-01 19:59:11,46.4083,-105.8406,56.46,36,100,12.66,overcast clouds
376,praya,CV,2022-05-01 19:59:11,14.9215,-23.5087,75.74,60,20,21.85,few clouds
377,saint-francois,FR,2022-05-01 19:59:11,46.4154,3.9054,53.04,66,0,3.44,clear sky
378,limbang,MY,2022-05-01 19:59:12,4.75,115.0,78.91,89,100,1.52,overcast clouds
379,lubango,AO,2022-05-01 19:55:27,-14.9172,13.4925,63.95,50,95,4.74,overcast clouds
380,chutung,AO,2022-05-01 19:55:27,-14.9172,13.4925,63.95,50,95,4.74,overcast clouds
381,fallon,US,2022-05-01 19:59:12,39.4735,-118.7774,58.91,35,4,12.17,clear sky
382,sevilla,ES,2022-05-01 19:56:29,37.3824,-5.9761,73.51,42,0,10.36,clear sky
383,erattupetta,IN,2022-05-01 19:59:13,9.7,76.7833,76.21,98,100,1.61,overcast clouds
384,west bay,KY,2022-05-01 19:59:13,19.3667,-81.4167,86.07,75,20,12.66,few clouds
385,shache,CN,2022-05-01 19:59:14,38.4167,77.2406,61.72,18,11,5.99,few clouds
386,hofn,IS,2022-05-01 19:49:18,64.2539,-15.2082,39.06,66,100,9.48,overcast clouds
387,aykhal,RU,2022-05-01 19:59:14,66.0,111.5,2.23,93,13,7.07,few clouds
388,ketchikan,US,2022-05-01 19:59:15,55.3422,-131.6461,45.41,93,100,12.33,moderate rain
389,sisimiut,GL,2022-05-01 19:59:15,66.9395,-53.6735,31.17,62,11,6.46,few clouds
390,fortuna,US,2022-05-01 19:59:15,40.5982,-124.1573,61.93,70,0,13.8,clear sky
391,paamiut,GL,2022-05-01 19:59:16,61.994,-49.6678,34.41,88,100,3.67,overcast clouds
392,meyungs,GL,2022-05-01 19:59:16,61.994,-49.6678,34.41,88,100,3.67,overcast clouds
393,tromso,NO,2022-05-01 19:59:16,69.6496,18.957,33.82,86,100,3.44,overcast clouds
394,varzea da palma,BR,2022-05-01 19:54:59,-17.5981,-44.7308,83.55,29,1,7.05,clear sky
395,vieste,IT,2022-05-01 19:59:17,41.8825,16.175,60.64,73,100,5.3,overcast clouds
396,ringkobing,DK,2022-05-01 19:59:17,56.0901,8.244,45.1,79,12,8.68,few clouds
397,altay,CN,2022-05-01 19:59:18,47.8667,88.1167,55.33,27,60,10.56,broken clouds
398,bohicon,BJ,2022-05-01 19:59:18,7.1783,2.0667,75.88,87,100,4.07,light rain
399,toccoa,US,2022-05-01 19:58:34,34.5773,-83.3324,80.24,60,75,0.0,broken clouds
400,jizan,SA,2022-05-01 19:59:19,17.3333,42.6667,88.74,65,17,2.8,few clouds
401,batagay-alyta,RU,2022-05-01 19:59:19,67.8006,130.4114,10.36,87,100,6.33,overcast clouds
402,bilibino,RU,2022-05-01 19:59:19,68.0546,166.4372,10.92,77,45,1.99,scattered clouds
403,pandan,PH,2022-05-01 19:59:20,14.0453,124.1694,77.27,85,90,4.52,overcast clouds
404,broome,US,2022-05-01 19:59:20,42.2506,-75.833,71.71,25,100,4.0,overcast clouds
405,les cayes,HT,2022-05-01 19:59:21,18.2,-73.75,78.82,82,100,12.35,overcast clouds
406,vagay,RU,2022-05-01 19:59:21,57.9375,69.0217,36.01,79,100,4.29,overcast clouds
407,yuzhno-kurilsk,RU,2022-05-01 19:59:21,44.0306,145.8556,39.0,93,100,20.31,moderate rain
408,lata,PT,2022-05-01 19:59:22,40.1629,-8.3327,54.91,91,19,5.91,few clouds
409,arman,RU,2022-05-01 19:59:22,59.7,150.1667,32.63,80,30,0.92,scattered clouds
410,sao filipe,CV,2022-05-01 19:59:23,14.8961,-24.4956,74.34,73,0,11.41,clear sky
411,dutlwe,BW,2022-05-01 19:59:23,-23.9833,23.9,66.74,35,0,9.01,clear sky
412,kamaishi,JP,2022-05-01 19:59:23,39.2667,141.8833,43.48,89,3,5.7,clear sky
413,zhangye,CN,2022-05-01 19:59:24,38.9342,100.4517,48.29,28,0,5.17,clear sky
414,ca mau,VN,2022-05-01 19:59:24,9.1769,105.15,79.11,88,100,2.89,overcast clouds
415,los llanos de aridane,ES,2022-05-01 19:59:25,28.6585,-17.9182,65.95,85,0,14.97,clear sky
416,maceio,BR,2022-05-01 19:59:25,-9.6658,-35.7353,81.84,74,40,10.36,scattered clouds
417,mackay,AU,2022-05-01 19:55:06,-21.15,149.2,70.68,94,40,8.05,scattered clouds
418,vorontsovka,RU,2022-05-01 19:59:25,50.6132,40.3549,41.7,53,6,4.03,clear sky
419,isla mujeres,MX,2022-05-01 19:59:26,21.2311,-86.731,84.16,66,2,11.32,clear sky
420,mumford,GH,2022-05-01 19:49:32,5.2618,-0.759,81.86,82,100,10.07,overcast clouds
421,tukrah,LY,2022-05-01 19:59:26,32.5341,20.5791,77.97,30,76,33.98,broken clouds
422,beringovskiy,RU,2022-05-01 19:59:27,63.05,179.3167,14.94,87,95,14.09,overcast clouds
423,te anau,NZ,2022-05-01 19:59:27,-45.4167,167.7167,47.03,92,19,2.57,few clouds
424,sovetskiy,RU,2022-05-01 19:59:28,61.3614,63.5842,30.07,94,100,11.81,light snow
425,disna,BY,2022-05-01 19:56:32,55.568,28.1971,46.04,55,100,4.94,overcast clouds
426,jandaia do sul,BR,2022-05-01 19:59:28,-23.6031,-51.6433,79.45,78,16,0.31,few clouds
427,ust-maya,RU,2022-05-01 19:59:28,60.4167,134.5333,31.26,83,92,8.66,overcast clouds
428,moorhead,US,2022-05-01 19:59:29,46.8739,-96.7676,42.98,84,0,23.02,clear sky
429,bud,US,2022-05-01 19:59:29,39.447,-86.1758,71.02,70,98,16.28,overcast clouds
430,samfya,ZM,2022-05-01 19:59:30,-11.3649,29.5565,66.18,70,94,9.73,overcast clouds
431,neon karlovasion,GR,2022-05-01 19:59:30,37.7903,26.7044,65.91,75,98,11.03,overcast clouds
432,kannur,IN,2022-05-01 19:59:30,11.8675,75.3576,77.99,84,99,3.8,overcast clouds
433,ouesso,CG,2022-05-01 19:59:31,1.6136,16.0517,76.71,67,88,3.27,overcast clouds
434,haines junction,CA,2022-05-01 19:59:31,60.7522,-137.5108,40.95,60,100,4.61,overcast clouds
435,manono,CD,2022-05-01 19:59:32,-7.3,27.4167,71.1,92,100,1.03,overcast clouds
436,baglung,NP,2022-05-01 19:59:32,28.2719,83.5898,64.63,73,100,4.83,overcast clouds
437,bolondron,CU,2022-05-01 19:59:33,22.7633,-81.4469,86.85,43,74,14.5,broken clouds
438,baturaja,ID,2022-05-01 19:59:33,-4.1333,104.1667,73.69,99,100,1.99,overcast clouds
439,najran,SA,2022-05-01 19:54:57,17.4924,44.1277,81.25,25,5,4.76,clear sky
440,lincoln,US,2022-05-01 19:54:52,40.8,-96.667,67.28,45,47,7.0,scattered clouds
441,forestville,US,2022-05-01 19:59:34,38.8451,-76.875,58.15,82,75,0.0,broken clouds
442,adrar,MR,2022-05-01 19:59:34,20.5022,-10.0711,85.57,10,1,9.1,clear sky
443,nizhnevartovsk,RU,2022-05-01 19:59:34,60.9344,76.5531,33.82,51,0,4.47,clear sky
444,poco verde,BR,2022-05-01 19:59:35,-10.7083,-38.1833,75.9,77,86,11.05,overcast clouds
445,berlevag,NO,2022-05-01 19:59:35,70.8578,29.0864,22.95,86,75,6.91,broken clouds
446,zdvinsk,RU,2022-05-01 19:59:36,54.7021,78.661,48.79,71,85,9.89,overcast clouds
447,mrirt,RU,2022-05-01 19:59:36,54.7021,78.661,48.79,71,85,9.89,overcast clouds
448,kuntaur,GM,2022-05-01 19:59:36,13.6667,-14.8833,97.12,11,51,2.75,broken clouds
449,lamu,KE,2022-05-01 19:59:36,-2.2717,40.902,79.74,84,100,16.58,light rain
450,muscat,OM,2022-05-01 19:59:22,23.6139,58.5922,86.07,45,0,6.42,clear sky
451,monticello,US,2022-05-01 19:59:37,45.3055,-93.7941,47.86,90,100,17.27,light rain
452,iranshahr,IR,2022-05-01 19:59:37,27.2025,60.6848,82.74,34,0,13.8,clear sky
453,narsaq,GL,2022-05-01 19:59:38,60.9167,-46.05,44.06,69,24,3.27,few clouds
454,bilma,NE,2022-05-01 19:59:38,18.6853,12.9164,96.28,10,73,9.08,broken clouds
455,katsuura,JP,2022-05-01 19:56:52,35.1333,140.3,54.14,83,100,14.45,overcast clouds
456,xucheng,CN,2022-05-01 19:59:39,20.35,110.1288,62.24,92,100,14.23,overcast clouds
457,jalu,LY,2022-05-01 19:59:39,29.0331,21.5482,91.58,13,100,8.63,overcast clouds
458,wajir,KE,2022-05-01 19:59:39,1.7471,40.0573,77.54,82,100,11.88,light rain
459,rundu,NA,2022-05-01 19:59:40,-17.9333,19.7667,71.04,37,67,3.09,broken clouds
460,mocuba,MZ,2022-05-01 19:59:40,-16.8392,36.9856,65.25,97,0,3.42,clear sky
461,bandarawela,LK,2022-05-01 19:59:41,6.8305,80.9888,64.06,78,93,5.06,overcast clouds
462,toamasina,MG,2022-05-01 19:59:41,-18.1667,49.3833,73.4,94,20,4.61,few clouds
463,sangar,RU,2022-05-01 19:59:41,63.9242,127.4739,33.1,89,100,17.2,light snow
464,mutsamudu,RU,2022-05-01 19:59:41,63.9242,127.4739,33.1,89,100,17.2,light snow
465,dicabisagan,PH,2022-05-01 19:59:42,17.0818,122.4157,77.36,86,88,2.15,overcast clouds
466,bajil,YE,2022-05-01 19:59:42,15.0584,43.2851,90.95,42,6,1.3,clear sky
467,ponta do sol,PT,2022-05-01 19:59:43,32.6667,-17.1,67.12,60,0,3.89,clear sky
468,surt,LY,2022-05-01 19:59:43,31.2089,16.5887,66.47,76,0,28.54,clear sky
469,kaitangata,NZ,2022-05-01 19:59:44,-46.2817,169.8464,47.66,94,15,5.01,few clouds
470,kommunisticheskiy,RU,2022-05-01 19:59:44,61.6789,64.4819,31.91,99,100,6.55,snow
471,naftah,RU,2022-05-01 19:59:44,61.6789,64.4819,31.91,99,100,6.55,snow
472,sataua,RU,2022-05-01 19:59:44,61.6789,64.4819,31.91,99,100,6.55,snow
473,ratnagiri,IN,2022-05-01 19:59:45,16.9833,73.3,81.82,80,0,5.3,clear sky
474,nerchinskiy zavod,RU,2022-05-01 19:59:45,51.3088,119.61,39.11,51,95,8.41,overcast clouds
475,sistranda,NO,2022-05-01 19:59:45,63.7256,8.834,44.56,83,100,32.17,overcast clouds
476,rawson,AR,2022-05-01 19:59:07,-43.3002,-65.1023,53.04,52,100,7.0,overcast clouds
477,naerbo,NO,2022-05-01 19:59:46,58.6667,5.65,46.81,76,64,7.67,broken clouds
478,leshukonskoye,RU,2022-05-01 19:59:46,64.8989,45.7622,23.09,91,71,5.26,broken clouds
479,sobolevo,RU,2022-05-01 19:59:47,54.4299,31.8996,41.59,68,89,1.1,overcast clouds
480,talnakh,RU,2022-05-01 19:59:47,69.4865,88.3972,13.95,96,99,5.19,light snow
481,develi,TR,2022-05-01 19:59:47,38.3906,35.4922,49.35,83,78,2.89,broken clouds
482,mao,ES,2022-05-01 19:59:48,39.8885,4.2658,61.36,82,0,3.44,clear sky
483,bakchar,RU,2022-05-01 19:59:48,57.0186,82.0711,39.15,69,100,8.52,overcast clouds
484,saint-augustin,CA,2022-05-01 19:59:49,51.226,-58.6502,36.84,80,100,20.89,overcast clouds
485,harnosand,SE,2022-05-01 19:59:49,62.6323,17.9379,46.42,69,100,5.5,light rain
486,abu kamal,SY,2022-05-01 19:59:49,34.4506,40.9171,73.08,50,0,6.69,clear sky
487,panzhihua,CN,2022-05-01 19:59:50,26.5851,101.7128,53.64,81,100,2.59,light rain
488,birsk,RU,2022-05-01 19:59:50,55.4211,55.5428,32.95,67,0,6.04,clear sky
489,zachagansk,RU,2022-05-01 19:59:50,55.4211,55.5428,32.95,67,0,6.04,clear sky
490,antofagasta,CL,2022-05-01 19:59:51,-23.65,-70.4,61.88,72,12,7.81,few clouds
491,benavente,ES,2022-05-01 19:59:51,42.0025,-5.6783,56.48,75,100,12.33,overcast clouds
492,marsh harbour,BS,2022-05-01 19:59:52,26.5412,-77.0636,75.83,73,23,16.15,few clouds
493,ovre ardal,NO,2022-05-01 19:59:52,61.3167,7.8,43.68,95,100,3.87,overcast clouds
494,tessalit,ML,2022-05-01 19:59:52,20.1986,1.0114,82.76,12,47,9.28,scattered clouds
495,eldikan,ML,2022-05-01 19:59:52,20.1986,1.0114,82.76,12,47,9.28,scattered clouds
496,kismayo,SO,2022-05-01 19:59:53,-0.3582,42.5454,81.12,81,100,14.16,light rain
497,awbari,LY,2022-05-01 19:59:53,26.5921,12.7805,72.21,36,0,19.33,clear sky
498,galle,LK,2022-05-01 19:59:54,6.0367,80.217,81.39,84,98,13.85,overcast clouds
499,canakkale,TR,2022-05-01 19:59:54,40.0833,26.8333,47.71,95,72,7.61,broken clouds
500,terrasini,IT,2022-05-01 19:59:55,38.146,13.0844,60.37,76,0,3.44,clear sky
