City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
501,gamba,GA,2022-05-01 19:59:55,-2.65,10.0,78.06,89,85,5.37,light rain
502,faanui,PF,2022-05-01 19:59:55,-16.4833,-151.75,80.85,73,19,10.71,light rain
503,guadalajara,MX,2022-05-01 19:57:58,20.6667,-103.3333,91.98,10,100,1.99,overcast clouds
504,igboho,NG,2022-05-01 19:59:56,8.8333,3.75,71.82,91,100,10.83,moderate rain
505,san patricio,US,2022-05-01 19:59:56,28.017,-97.5169,90.16,56,66,18.72,broken clouds
506,sao bernardo,BR,2022-05-01 19:59:57,-3.3614,-42.4178,79.5,91,60,3.85,broken clouds
507,male,MV,2022-05-01 19:59:57,4.1748,73.5089,85.95,74,75,18.41,broken clouds
508,maragogi,BR,2022-05-01 19:59:58,-9.0122,-35.2225,78.42,83,73,9.15,broken clouds
509,pishin,PK,2022-05-01 19:59:58,30.5803,66.9961,76.93,16,78,3.42,broken clouds
510,alotau,PK,2022-05-01 19:59:58,30.5803,66.9961,76.93,16,78,3.42,broken clouds
511,bairiki,KI,2022-05-01 19:59:58,1.3292,172.9752,78.8,94,40,6.91,light rain
512,miri,MY,2022-05-01 19:59:59,4.4148,114.0089,77.14,100,20,1.14,few clouds
513,tabou,CI,2022-05-01 19:59:59,4.423,-7.3528,80.92,80,95,7.94,overcast clouds
514,ginir,ET,2022-05-01 20:00:00,7.1333,40.7,59.23,90,100,3.87,overcast clouds
515,altamira,BR,2022-05-01 20:00:00,-3.2033,-52.2064,86.09,66,40,2.3,scattered clouds
516,longyearbyen,SJ,2022-05-01 20:00:01,78.2186,15.6401,13.84,67,75,10.36,broken clouds
517,college,US,2022-05-01 20:00:01,64.8569,-147.8028,54.59,39,100,3.0,overcast clouds
518,vila franca do campo,PT,2022-05-01 20:00:02,37.7167,-25.4333,64.81,79,43,2.53,scattered clouds
519,digboi,IN,2022-05-01 20:00:03,27.3833,95.6333,68.34,83,100,2.44,overcast clouds
520,sioux lookout,CA,2022-05-01 20:00:06,50.1001,-91.917,39.0,100,100,4.43,overcast clouds
521,nizwa,OM,2022-05-01 20:00:07,22.9333,57.5333,81.43,26,0,4.9,clear sky
522,yeppoon,AU,2022-05-01 20:00:07,-23.1333,150.7333,65.98,90,93,12.64,overcast clouds
523,chumikan,RU,2022-05-01 20:00:08,54.7183,135.315,27.16,98,94,2.59,overcast clouds
524,paldiski,EE,2022-05-01 20:00:11,59.3567,24.0531,41.25,70,0,4.61,clear sky
525,kabo,CF,2022-05-01 20:00:13,7.6994,18.629,79.27,64,100,6.44,overcast clouds
526,petropavlovsk-kamchatskiy,RU,2022-05-01 20:00:13,53.0452,158.6483,32.59,80,75,4.47,broken clouds
527,scarborough,GB,2022-05-01 20:00:14,54.2797,-0.4044,53.91,82,100,5.01,overcast clouds
528,karratha,AU,2022-05-01 20:00:14,-20.7377,116.8463,80.58,50,100,12.19,overcast clouds
529,rio claro,BR,2022-05-01 20:00:14,-22.4114,-47.5614,76.59,62,73,2.55,broken clouds
530,rafraf,TN,2022-05-01 20:00:15,37.1904,10.1837,62.91,84,15,19.08,few clouds
531,marawi,PH,2022-05-01 20:00:15,7.9986,124.2928,70.0,97,97,0.96,overcast clouds
532,mount isa,AU,2022-05-01 20:00:16,-20.7333,139.5,69.57,68,23,10.36,few clouds
533,adolfo lopez mateos,MX,2022-05-01 20:00:16,28.4667,-107.3,79.93,5,25,19.84,scattered clouds
534,maniitsoq,GL,2022-05-01 20:00:17,65.4167,-52.9,30.94,70,97,11.32,overcast clouds
535,nicoya,CR,2022-05-01 20:00:17,10.1483,-85.452,88.63,56,100,5.44,overcast clouds
536,los algarrobos,PA,2022-05-01 20:00:18,8.5,-82.4333,85.42,70,100,5.59,overcast clouds
537,shenjiamen,CN,2022-05-01 20:00:18,29.9576,122.298,55.47,74,100,3.65,overcast clouds
538,sagaing,MM,2022-05-01 20:00:19,21.8787,95.9797,86.83,48,1,4.27,clear sky
539,erdemli,TR,2022-05-01 20:00:19,36.605,34.3084,71.19,78,8,4.5,clear sky
540,hervey bay,AU,2022-05-01 20:00:19,-25.2986,152.8535,67.01,95,100,11.01,overcast clouds
541,lerwick,GB,2022-05-01 20:00:20,60.1545,-1.1494,46.4,95,100,9.42,overcast clouds
542,luis correia,BR,2022-05-01 20:00:20,-2.8792,-41.6669,80.26,88,99,7.09,overcast clouds
543,arcachon,FR,2022-05-01 20:00:21,44.5875,-1.0519,61.41,88,0,4.61,clear sky
544,lorengau,PG,2022-05-01 20:00:21,-2.0226,147.2712,80.58,81,73,5.77,broken clouds
545,hudson bay,CA,2022-05-01 20:00:22,52.85,-102.3842,38.68,85,100,7.47,overcast clouds
546,asyut,EG,2022-05-01 20:00:22,27.181,31.1837,81.23,19,7,7.87,clear sky
547,comodoro rivadavia,AR,2022-05-01 20:00:01,-45.8667,-67.5,46.99,82,100,5.46,light rain
548,omboue,GA,2022-05-01 20:00:23,-1.5746,9.2618,78.98,88,82,5.66,light rain
549,luba,GQ,2022-05-01 20:00:23,3.4568,8.5547,81.81,81,92,8.59,overcast clouds
550,ajaccio,FR,2022-05-01 20:00:23,42.0,8.9167,55.38,77,20,3.44,few clouds
551,saint-georges,GD,2022-05-01 20:00:24,12.0564,-61.7485,81.55,70,16,15.64,few clouds
552,chimbote,PE,2022-05-01 20:00:24,-9.0853,-78.5783,69.44,78,83,9.24,broken clouds
553,wakefield,GB,2022-05-01 20:00:25,53.6809,-1.499,55.24,83,100,1.45,overcast clouds
554,severnyy,RU,2022-05-01 20:00:25,50.677,36.5532,44.64,53,0,4.47,clear sky
555,oga,IT,2022-05-01 20:00:26,46.4631,10.347,41.54,92,93,4.34,overcast clouds
556,leningradskiy,RU,2022-05-01 20:00:26,69.3833,178.4167,10.2,78,44,6.96,scattered clouds
557,popondetta,PG,2022-05-01 20:00:27,-8.7537,148.2534,72.7,97,78,3.13,broken clouds
558,marabba,SD,2022-05-01 20:00:27,12.35,32.1833,96.22,17,97,8.19,overcast clouds
559,arlit,NE,2022-05-01 20:00:27,18.7369,7.3853,89.8,10,2,11.36,clear sky
560,asau,RO,2022-05-01 20:00:28,46.4333,26.4,51.28,81,48,1.3,scattered clouds
561,churapcha,RU,2022-05-01 20:00:28,62.0025,132.4325,31.75,87,9,12.73,clear sky
562,cumaribo,RU,2022-05-01 20:00:28,62.0025,132.4325,31.75,87,9,12.73,clear sky
563,atakpame,TG,2022-05-01 20:00:29,7.5333,1.1333,72.9,90,100,3.44,overcast clouds
564,masakin,TN,2022-05-01 20:00:29,35.7292,10.5808,63.86,68,20,4.61,few clouds
565,andros town,BS,2022-05-01 20:00:27,24.7,-77.7667,78.66,67,5,16.15,clear sky
566,avera,US,2022-05-01 20:00:30,33.194,-82.5271,84.54,54,100,7.67,overcast clouds
567,saleaula,US,2022-05-01 20:00:30,33.194,-82.5271,84.54,54,100,7.67,overcast clouds
568,bulgan,MN,2022-05-01 20:00:30,48.8125,103.5347,51.67,25,63,3.89,broken clouds
569,lasa,IT,2022-05-01 20:00:31,46.6166,10.7002,46.69,90,99,4.43,overcast clouds
570,agbor,NG,2022-05-01 20:00:31,6.2518,6.1934,78.66,77,90,2.06,overcast clouds
571,rawatsar,IN,2022-05-01 20:00:31,29.2833,74.3833,90.43,19,0,12.62,clear sky
572,garowe,SO,2022-05-01 20:00:32,8.4054,48.4845,82.24,65,22,14.74,light rain
573,kamenka,RU,2022-05-01 20:00:32,51.3223,42.7678,40.35,57,22,5.01,few clouds
574,effingham,US,2022-05-01 20:00:33,32.3669,-81.3332,84.65,47,70,8.19,broken clouds
575,kuche,US,2022-05-01 20:00:33,32.3669,-81.3332,84.65,47,70,8.19,broken clouds
576,berasia,IN,2022-05-01 20:00:33,23.6333,77.4333,90.84,20,58,5.26,broken clouds
577,trincomalee,LK,2022-05-01 20:00:33,8.5711,81.2335,82.38,79,67,15.9,broken clouds
578,ballina,AU,2022-05-01 20:00:34,-28.8667,153.5667,62.02,99,21,11.01,few clouds
579,itarema,BR,2022-05-01 20:00:34,-2.9248,-39.9167,80.53,81,89,13.85,overcast clouds
580,opuwo,NA,2022-05-01 20:00:35,-18.0607,13.84,73.51,37,37,7.07,scattered clouds
581,tecoanapa,MX,2022-05-01 20:00:35,16.5167,-98.75,86.94,50,95,11.25,overcast clouds
582,padang,ID,2022-05-01 20:00:36,-0.9492,100.3543,77.25,88,100,4.21,overcast clouds
583,muli,MV,2022-05-01 20:00:36,2.9167,73.5667,85.84,72,94,20.0,overcast clouds
584,shitanjing,CN,2022-05-01 20:00:36,39.2342,106.3439,50.5,17,15,12.26,few clouds
585,niono,ML,2022-05-01 20:00:37,14.2526,-5.993,97.3,21,71,6.02,broken clouds
586,nome,US,2022-05-01 20:00:37,64.5011,-165.4064,42.87,57,0,21.85,clear sky
587,tazovskiy,RU,2022-05-01 20:00:38,67.4667,78.7,12.27,97,98,8.43,overcast clouds
588,grand centre,RU,2022-05-01 20:00:38,67.4667,78.7,12.27,97,98,8.43,overcast clouds
589,ilulissat,GL,2022-05-01 20:00:38,69.2167,-51.1,21.22,70,66,3.22,broken clouds
590,colac,AU,2022-05-01 19:58:20,-38.3333,143.5833,55.83,86,100,5.14,overcast clouds
591,anadyr,RU,2022-05-01 20:00:39,64.75,177.4833,15.01,85,53,8.41,broken clouds
592,visby,SE,2022-05-01 20:00:39,57.6409,18.296,41.83,75,14,2.3,few clouds
593,ubaitaba,BR,2022-05-01 20:00:39,-14.3125,-39.3233,77.45,71,4,5.08,clear sky
594,puerto carreno,CO,2022-05-01 20:00:40,6.189,-67.4859,86.0,63,55,0.94,broken clouds
595,doka,SD,2022-05-01 20:00:40,13.5167,35.7667,95.32,16,48,6.69,scattered clouds
596,zyryanka,RU,2022-05-01 20:00:41,65.75,150.85,31.23,91,98,7.23,overcast clouds
597,srandakan,ID,2022-05-01 20:00:41,-7.9386,110.2506,77.29,90,98,3.96,overcast clouds
598,poya,NC,2022-05-01 20:00:41,-21.35,165.15,73.92,88,2,3.56,clear sky
599,tahe,CN,2022-05-01 20:00:42,52.3333,124.7333,31.6,45,100,4.68,overcast clouds
600,endicott,US,2022-05-01 19:57:11,42.0984,-76.0494,72.05,23,100,5.01,overcast clouds
601,diglur,IN,2022-05-01 20:00:42,18.55,77.6,94.71,17,70,6.22,broken clouds
602,watertown,US,2022-05-01 20:00:43,42.3709,-71.1828,73.71,38,6,8.99,clear sky
603,alizai,PK,2022-05-01 20:00:43,33.5383,70.3462,80.89,23,25,4.18,scattered clouds
604,general teran,MX,2022-05-01 20:00:44,25.2667,-99.6833,96.39,34,29,19.19,scattered clouds
605,chittaurgarh,IN,2022-05-01 20:00:44,24.8833,74.6333,90.16,24,9,13.09,clear sky
606,winneba,GH,2022-05-01 20:00:44,5.3511,-0.6231,81.41,82,100,9.57,overcast clouds
607,malakal,SS,2022-05-01 20:00:12,9.5334,31.6605,91.22,28,96,3.31,overcast clouds
608,urucara,BR,2022-05-01 20:00:45,-2.5364,-57.76,82.85,83,27,2.3,scattered clouds
609,atambua,ID,2022-05-01 20:00:45,-9.1061,124.8925,72.12,90,58,4.59,broken clouds
610,ulladulla,AU,2022-05-01 20:00:46,-35.35,150.4667,54.12,73,11,4.36,few clouds
611,guerrero negro,MX,2022-05-01 20:00:46,27.9769,-114.0611,70.25,52,0,15.19,clear sky
612,monrovia,LR,2022-05-01 19:56:13,6.3005,-10.7969,81.57,81,100,8.5,overcast clouds
613,rungata,LR,2022-05-01 19:56:13,6.3005,-10.7969,81.57,81,100,8.5,overcast clouds
614,necochea,AR,2022-05-01 20:00:47,-38.5473,-58.7368,52.77,58,98,10.85,overcast clouds
615,calvinia,ZA,2022-05-01 20:00:47,-31.4707,19.776,62.46,27,0,3.8,clear sky
616,baruun-urt,MN,2022-05-01 20:00:48,46.6806,113.2792,47.28,62,35,9.17,scattered clouds
617,xiongshi,MN,2022-05-01 20:00:48,46.6806,113.2792,47.28,62,35,9.17,scattered clouds
618,heilbron,ZA,2022-05-01 20:00:48,-27.2812,27.9709,53.29,41,0,4.41,clear sky
619,nalut,LY,2022-05-01 20:00:49,30.3333,10.85,61.32,50,0,10.11,clear sky
620,pontianak,ID,2022-05-01 20:00:49,-0.0333,109.3333,76.98,100,100,1.14,overcast clouds
621,yaan,NG,2022-05-01 20:00:49,7.3833,8.5667,82.27,61,96,4.83,overcast clouds
622,am timan,TD,2022-05-01 20:00:50,11.0297,20.2827,92.84,31,43,5.26,scattered clouds
623,elizabeth city,US,2022-05-01 20:00:50,36.2946,-76.2511,80.62,59,75,1.01,broken clouds
624,roma,US,2022-05-01 20:00:51,43.2128,-75.4557,71.74,25,0,9.22,clear sky
625,arrifes,PT,2022-05-01 20:00:51,37.7667,-25.7,62.85,72,20,8.05,few clouds
626,meulaboh,ID,2022-05-01 20:00:51,4.1363,96.1285,76.66,90,100,3.33,overcast clouds
627,rumonge,BI,2022-05-01 20:00:52,-3.9736,29.4386,71.26,85,100,4.12,light rain
628,ligayan,PH,2022-05-01 20:00:52,4.6533,119.4706,82.81,79,58,8.46,broken clouds
629,sergeyevka,KZ,2022-05-01 20:00:53,53.88,67.4158,39.67,86,92,7.4,overcast clouds
630,velikiy ustyug,RU,2022-05-01 20:00:53,60.7644,46.3106,29.55,91,16,4.99,few clouds
631,baykit,RU,2022-05-01 20:00:54,61.67,96.37,20.12,94,44,2.57,scattered clouds
632,wau,SS,2022-05-01 20:00:54,7.7029,27.9953,83.34,42,11,4.85,few clouds
633,caravelas,BR,2022-05-01 20:00:54,-17.7125,-39.2481,77.61,75,0,6.17,clear sky
634,hoa binh,VN,2022-05-01 20:00:55,20.8133,105.3383,66.63,74,90,2.19,overcast clouds
635,sinkat,VN,2022-05-01 20:00:55,20.8133,105.3383,66.63,74,90,2.19,overcast clouds
636,gazanjyk,TM,2022-05-01 20:00:55,39.2446,55.5154,66.16,71,100,11.1,overcast clouds
637,bon air,US,2022-05-01 20:00:05,37.5249,-77.5578,81.01,57,100,3.0,overcast clouds
638,dimbokro,CI,2022-05-01 20:00:56,6.6451,-4.7048,81.36,77,100,5.57,overcast clouds
639,bjornevatn,NO,2022-05-01 20:00:56,69.6672,29.9847,26.94,86,75,5.75,broken clouds
640,palatka,US,2022-05-01 19:57:03,29.6486,-81.6376,86.45,47,90,8.97,overcast clouds
641,cabo san lucas,MX,2022-05-01 19:59:06,22.8909,-109.9124,83.61,54,43,11.34,scattered clouds
642,hoshiarpur,IN,2022-05-01 20:00:57,31.5322,75.9172,82.72,23,1,7.45,clear sky
643,rio grande,BR,2022-05-01 19:57:07,-32.035,-52.0986,71.71,68,0,10.47,clear sky
644,phan rang,BR,2022-05-01 19:57:07,-32.035,-52.0986,71.71,68,0,10.47,clear sky
645,makakilo city,US,2022-05-01 20:00:57,21.3469,-158.0858,77.32,68,75,18.41,broken clouds
646,nguiu,US,2022-05-01 20:00:57,21.3469,-158.0858,77.32,68,75,18.41,broken clouds
647,darhan,MN,2022-05-01 20:00:58,49.4867,105.9228,55.62,32,99,4.16,overcast clouds
648,turinsk,RU,2022-05-01 20:00:58,58.0458,63.696,35.37,95,100,12.84,light rain
649,lahaina,US,2022-05-01 20:00:59,20.8783,-156.6825,74.8,92,45,14.03,scattered clouds
650,ubatuba,BR,2022-05-01 19:57:40,-23.4339,-45.0711,77.32,80,72,1.99,broken clouds
651,san juan,AR,2022-05-01 19:59:30,-31.5375,-68.5364,67.6,35,2,9.53,clear sky
652,kuah,MY,2022-05-01 20:00:59,6.3265,99.8432,84.45,74,100,7.05,overcast clouds
653,hami,CN,2022-05-01 20:01:00,42.8,93.45,62.19,11,4,5.32,clear sky
654,khairpur,PK,2022-05-01 20:01:00,27.5295,68.7617,97.48,20,58,15.64,broken clouds
655,muravlenko,RU,2022-05-01 20:01:00,63.7898,74.523,19.67,86,50,7.4,scattered clouds
656,lingao,CN,2022-05-01 20:01:01,19.9103,109.6859,66.13,93,100,16.49,overcast clouds
657,perevolotskiy,RU,2022-05-01 20:01:02,51.8763,54.1938,39.78,67,2,12.59,clear sky
658,nioro,GM,2022-05-01 20:01:02,13.35,-15.75,86.94,31,17,12.44,few clouds
659,chaa-khol,GM,2022-05-01 20:01:02,13.35,-15.75,86.94,31,17,12.44,few clouds
660,dudinka,RU,2022-05-01 20:01:03,69.4058,86.1778,11.89,97,96,8.48,overcast clouds
661,nelson bay,AU,2022-05-01 20:01:03,-32.7167,152.15,57.09,96,37,3.76,scattered clouds
662,vernon,CA,2022-05-01 20:01:03,50.2581,-119.2691,67.75,32,100,1.48,overcast clouds
663,tuy hoa,VN,2022-05-01 20:01:04,13.0833,109.3,77.11,93,100,3.06,overcast clouds
664,buariki,VN,2022-05-01 20:01:04,13.0833,109.3,77.11,93,100,3.06,overcast clouds
665,jesenice,SI,2022-05-01 20:01:06,46.4306,14.0669,51.33,96,100,2.73,overcast clouds
666,andra,RU,2022-05-01 20:01:06,62.5147,65.8878,29.21,97,100,5.03,overcast clouds
667,port keats,AU,2022-05-01 20:01:07,-14.25,129.55,75.16,44,100,9.64,overcast clouds
668,guanica,PR,2022-05-01 20:01:07,17.9716,-66.908,85.5,75,100,10.25,overcast clouds
669,contamana,PE,2022-05-01 20:01:08,-7.3333,-75.0167,87.66,53,94,3.67,overcast clouds
670,waw,SS,2022-05-01 20:01:08,7.7029,27.9953,83.34,42,11,4.85,few clouds
671,chajul,GT,2022-05-01 20:01:08,15.4853,-91.0342,74.52,42,92,7.96,overcast clouds
672,pilao arcado,GT,2022-05-01 20:01:08,15.4853,-91.0342,74.52,42,92,7.96,overcast clouds
673,lokomotivnyy,RU,2022-05-01 20:01:09,53.0118,60.5684,44.31,70,54,12.66,broken clouds
674,privolzhskiy,RU,2022-05-01 20:01:09,51.4,46.0333,47.3,8,5,6.44,clear sky
675,harlev,DK,2022-05-01 20:01:10,55.3494,12.2338,48.11,78,38,5.73,scattered clouds
676,qixia,CN,2022-05-01 20:01:10,37.2975,120.8256,50.49,28,35,4.56,scattered clouds
677,abu samrah,SY,2022-05-01 20:01:10,35.3029,37.1841,60.89,74,0,9.19,clear sky
678,stokmarknes,NO,2022-05-01 20:01:11,68.5646,14.9108,37.38,93,75,6.91,shower rain
679,yinchuan,CN,2022-05-01 20:01:11,38.4681,106.2731,56.52,13,9,4.38,clear sky
680,lysva,RU,2022-05-01 20:01:12,58.1086,57.8053,29.08,82,14,4.88,few clouds
681,vysokogornyy,RU,2022-05-01 20:01:12,50.1167,139.15,26.1,98,100,2.64,overcast clouds
682,valday,RU,2022-05-01 20:01:13,57.9747,33.2525,34.14,84,32,3.53,scattered clouds
683,terekli-mekteb,RU,2022-05-01 20:01:13,44.1671,45.8698,55.94,65,100,7.4,overcast clouds
684,assiniboia,CA,2022-05-01 19:57:15,49.6334,-105.9845,57.02,24,100,9.22,overcast clouds
685,neyshabur,IR,2022-05-01 20:01:14,36.2133,58.7958,64.87,58,100,2.57,overcast clouds
686,wentzville,US,2022-05-01 19:57:06,38.8114,-90.8529,71.15,46,17,7.0,few clouds
687,voh,NC,2022-05-01 20:01:14,-20.9667,164.7,73.62,89,7,3.36,clear sky
688,vozhega,RU,2022-05-01 20:01:15,60.4725,40.2213,24.44,97,20,2.64,few clouds
689,toliary,RU,2022-05-01 20:01:15,60.4725,40.2213,24.44,97,20,2.64,few clouds
690,pereslavl-zalesskiy,RU,2022-05-01 20:01:15,56.7393,38.8563,39.07,80,100,4.54,overcast clouds
691,waipawa,NZ,2022-05-01 20:01:16,-41.4122,175.5153,57.96,77,100,12.48,moderate rain
692,agstafa,NZ,2022-05-01 20:01:16,-41.4122,175.5153,57.96,77,100,12.48,moderate rain
693,port moresby,PG,2022-05-01 20:01:16,-9.4431,147.1797,75.27,90,59,4.41,broken clouds
694,gat,IL,2022-05-01 20:01:17,31.61,34.7642,65.08,100,0,2.01,clear sky
695,mana,GF,2022-05-01 20:01:17,5.6592,-53.7767,81.01,75,77,10.71,broken clouds
696,natchez,US,2022-05-01 20:01:18,31.5604,-91.4032,85.44,54,40,3.44,scattered clouds
697,bolungarvik,US,2022-05-01 20:01:18,31.5604,-91.4032,85.44,54,40,3.44,scattered clouds
698,botwood,CA,2022-05-01 20:01:18,49.1499,-55.3482,34.9,98,100,10.04,snow
699,taonan,CN,2022-05-01 20:01:19,45.3333,122.7833,39.22,73,1,4.29,clear sky
700,axim,GH,2022-05-01 20:01:19,4.8699,-2.2405,81.0,82,48,8.99,scattered clouds
701,dingle,PH,2022-05-01 20:01:19,10.9995,122.6711,76.01,88,100,5.53,overcast clouds
702,solnechnyy,RU,2022-05-01 20:01:20,50.7214,136.6319,28.58,96,89,3.6,overcast clouds
703,xichang,CN,2022-05-01 20:01:21,27.8964,102.2634,47.52,85,100,3.36,overcast clouds
704,mirandopolis,BR,2022-05-01 20:01:21,-21.1336,-51.1017,84.67,33,60,7.61,broken clouds
705,aripuana,BR,2022-05-01 20:01:21,-9.1667,-60.6333,85.05,69,82,0.51,broken clouds
706,tutoia,BR,2022-05-01 20:01:22,-2.7619,-42.2744,79.77,88,75,5.03,broken clouds
707,shanghai,CN,2022-05-01 19:58:06,31.2222,121.4581,58.93,67,0,5.01,clear sky
708,rabo de peixe,PT,2022-05-01 20:01:22,37.8,-25.5833,63.91,72,20,8.05,few clouds
709,la ronge,CA,2022-05-01 20:01:23,55.1001,-105.2842,34.02,77,100,6.11,overcast clouds
710,shahr-e babak,IR,2022-05-01 20:01:23,30.1165,55.1186,65.25,29,5,15.12,clear sky
711,akalkot,IN,2022-05-01 20:01:23,17.5333,76.2167,90.09,32,30,17.13,scattered clouds
712,chagoda,RU,2022-05-01 20:01:24,59.164,35.3285,33.3,94,62,4.16,broken clouds
713,buala,SB,2022-05-01 20:01:24,-8.145,159.5921,79.95,82,99,5.14,light rain
714,rancho palos verdes,US,2022-05-01 20:01:25,33.7445,-118.387,76.95,73,0,8.99,clear sky
715,whitehorse,CA,2022-05-01 20:00:32,60.7161,-135.0538,46.02,53,100,21.85,light rain
716,kizilskoye,RU,2022-05-01 20:01:25,52.7255,58.8937,41.56,65,14,13.62,few clouds
717,karpogory,RU,2022-05-01 20:01:26,64.0019,44.4451,21.78,94,59,3.18,broken clouds
718,burkhala,RU,2022-05-01 20:01:26,64.0019,44.4451,21.78,94,59,3.18,broken clouds
719,san quintin,MX,2022-05-01 20:01:26,30.4833,-115.95,65.59,67,1,13.78,clear sky
720,floro,NO,2022-05-01 20:01:27,61.5996,5.0328,46.36,71,75,8.05,broken clouds
721,ancud,CL,2022-05-01 20:01:27,-41.8697,-73.8203,53.65,84,72,6.76,broken clouds
722,washougal,US,2022-05-01 20:01:27,45.5826,-122.3534,63.95,66,79,5.01,broken clouds
723,loukhi,RU,2022-05-01 20:01:28,66.0764,33.0381,26.91,95,87,4.47,overcast clouds
724,saint-pierre,RE,2022-05-01 20:00:14,-21.3393,55.4781,75.9,76,0,5.75,clear sky
725,baghdad,IQ,2022-05-01 19:56:39,33.3406,44.4009,78.71,38,100,9.22,dust
726,betare oya,CM,2022-05-01 20:01:28,5.6,14.0833,67.06,95,100,1.88,light rain
727,gravdal,NO,2022-05-01 20:01:29,68.1214,13.5031,40.89,93,75,12.66,light rain
728,nemuro,JP,2022-05-01 20:01:29,43.3236,145.575,40.48,94,100,22.48,moderate rain
729,rafiganj,IN,2022-05-01 20:01:30,24.8167,84.65,85.14,43,52,7.34,broken clouds
730,villa carlos paz,AR,2022-05-01 20:01:30,-31.4241,-64.4978,68.4,25,43,4.0,scattered clouds
731,uvarovka,RU,2022-05-01 20:01:30,55.5278,35.6061,38.5,90,98,4.97,overcast clouds
732,tome-acu,RU,2022-05-01 20:01:30,55.5278,35.6061,38.5,90,98,4.97,overcast clouds
733,nauta,PE,2022-05-01 20:01:31,-4.5061,-73.5757,82.13,74,99,2.28,overcast clouds
734,anton lizardo,MX,2022-05-01 20:01:31,19.05,-95.9833,91.22,69,26,10.4,scattered clouds
735,matagami,CA,2022-05-01 20:01:32,49.7502,-77.6328,55.72,61,100,8.61,overcast clouds
736,husavik,IS,2022-05-01 20:01:32,66.0449,-17.3389,28.45,74,100,10.76,overcast clouds
737,high level,CA,2022-05-01 20:00:13,58.5169,-117.136,47.26,59,86,8.68,overcast clouds
738,garissa,KE,2022-05-01 20:01:33,-0.4536,39.6401,80.38,72,99,17.4,overcast clouds
739,chamonix-mont-blanc,FR,2022-05-01 20:01:33,45.9238,6.8693,52.59,84,69,1.83,broken clouds
740,mitsamiouli,KM,2022-05-01 20:01:33,-11.3847,43.2844,80.83,73,14,13.27,few clouds
741,xuddur,SO,2022-05-01 20:01:34,4.1213,43.8894,73.81,80,100,7.72,overcast clouds
742,vaitupu,SO,2022-05-01 20:01:34,4.1213,43.8894,73.81,80,100,7.72,overcast clouds
743,kargil,IN,2022-05-01 20:01:34,34.5667,76.1,45.72,43,0,3.42,clear sky
744,saskatoon,CA,2022-05-01 19:58:58,52.1168,-106.6345,53.17,42,75,8.05,broken clouds
745,katangli,RU,2022-05-01 20:01:35,51.7102,143.2326,20.14,100,78,1.83,broken clouds
746,mount darwin,ZW,2022-05-01 20:01:35,-16.7725,31.5838,65.01,65,40,8.12,scattered clouds
747,donskoye,RU,2022-05-01 20:01:36,45.4552,41.9741,51.93,95,100,13.27,overcast clouds
748,lebanon,US,2022-05-01 20:00:21,36.2081,-86.2911,82.17,46,1,11.92,clear sky
749,belmonte,BR,2022-05-01 20:01:36,-15.8631,-38.8828,78.06,74,0,5.99,clear sky
750,sao joao da barra,BR,2022-05-01 20:01:37,-21.6403,-41.0511,77.97,76,1,11.23,clear sky
751,chingirlau,KZ,2022-05-01 20:01:37,51.095,54.0814,42.1,56,15,12.68,few clouds
752,naryan-mar,RU,2022-05-01 20:01:37,67.6713,53.087,12.49,94,79,9.19,broken clouds
